,Functional,Reduced Formula,Config,State,F Frac,Pristine Li Frac,True F,True O,True Li,True V,True Nb,True Vac,Energy (eV),Normalized Energy (eV/atom),Volume (A^3),Tet Li,Oct Li,Tet V,Oct V
551,SCAN+rVV10,Li18Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_497,DeLi4Li,0.1,1.3,2,38,18,9,5,8,-1840.9345,-25.56853472,710.4298856,0,18,0,9
552,SCAN+rVV10,Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_497,FullDeLi,0.1,1.3,2,38,0,9,5,26,-1729.9337,-32.03580926,681.2951369,0,0,0,9
553,SCAN+rVV10,Li8Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_497,FullDeLiECap,0.1,1.3,2,38,8,9,5,18,-1789.8556,-28.86863871,691.1518105,5,3,0,9
554,SCAN+rVV10,Li26Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_497,Pristine,0.1,1.3,2,38,26,9,5,0,-1877.468,-23.46835,715.4020361,0,26,0,9
555,SCAN+rVV10,Li18Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_498,DeLi4Li,0.1,1.3,2,38,18,9,5,8,-1840.6635,-25.56477083,703.5080874,0,18,0,9
556,SCAN+rVV10,Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_498,FullDeLi,0.1,1.3,2,38,0,9,5,26,-1734.4497,-32.11943889,734.7301541,0,0,1,8
557,SCAN+rVV10,Li8Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_498,FullDeLiECap,0.1,1.3,2,38,8,9,5,18,-1789.8318,-28.86825484,733.0280226,6,2,2,7
558,SCAN+rVV10,Li26Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_498,Pristine,0.1,1.3,2,38,26,9,5,0,-1878.2417,-23.47802125,714.2888268,0,26,0,9
559,SCAN+rVV10,Li18Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_499,DeLi4Li,0.1,1.3,2,38,18,9,5,8,-1839.669,-25.55095833,718.9278185,0,18,0,9
560,SCAN+rVV10,Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_499,FullDeLi,0.1,1.3,2,38,0,9,5,26,-1731.3816,-32.06262222,853.0701665,0,0,4,5
561,SCAN+rVV10,Li8Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_499,FullDeLiECap,0.1,1.3,2,38,8,9,5,18,-1789.1119,-28.85664355,712.4346665,4,4,0,9
562,SCAN+rVV10,Li26Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_499,Pristine,0.1,1.3,2,38,26,9,5,0,-1877.8275,-23.47284375,719.0983569,0,26,0,9
563,SCAN+rVV10,Li18Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_500,DeLi4Li,0.1,1.3,2,38,18,9,5,8,-1839.5557,-25.54938472,698.4722681,0,18,0,9
564,SCAN+rVV10,Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_500,FullDeLi,0.1,1.3,2,38,0,9,5,26,-1732.381,-32.08112963,658.9575079,0,0,0,9
565,SCAN+rVV10,Li8Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_500,FullDeLiECap,0.1,1.3,2,38,8,9,5,18,-1789.6676,-28.86560645,678.2186744,2,6,0,9
566,SCAN+rVV10,Li26Nb5V9(O19F)2,LMOF_mF0.05_xM3_0.225_1273.0K_500,Pristine,0.1,1.3,2,38,26,9,5,0,-1878.0223,-23.47527875,710.640794,0,26,0,9
567,SCAN+rVV10,Li16Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_491,DeLi4Li,0.1,1.2,2,38,16,13,3,8,-2295.9557,-31.88827361,674.1164887,0,16,0,13
568,SCAN+rVV10,Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_491,FullDeLi,0.1,1.2,2,38,0,13,3,24,-2211.9039,-39.49828393,667.5990039,0,0,1,12
569,SCAN+rVV10,Li24Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_491,Pristine,0.1,1.2,2,38,24,13,3,0,-2332.5373,-29.15671625,701.5363066,0,24,0,13
570,SCAN+rVV10,Li16Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_492,DeLi4Li,0.1,1.2,2,38,16,13,3,8,-2295.3574,-31.87996389,697.2054547,1,15,0,13
571,SCAN+rVV10,Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_492,FullDeLi,0.1,1.2,2,38,0,13,3,24,-2211.1995,-39.48570536,700.3730572,0,0,1,12
572,SCAN+rVV10,Li24Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_492,Pristine,0.1,1.2,2,38,24,13,3,0,-2332.4672,-29.15584,707.1042434,0,24,0,13
573,SCAN+rVV10,Li16Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_493,DeLi4Li,0.1,1.2,2,38,16,13,3,8,-2295.775,-31.88576389,684.2502908,0,16,0,13
574,SCAN+rVV10,Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_493,FullDeLi,0.1,1.2,2,38,0,13,3,24,-2210.9282,-39.48086071,662.1836575,0,0,1,12
575,SCAN+rVV10,Li24Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_493,Pristine,0.1,1.2,2,38,24,13,3,0,-2332.3316,-29.154145,705.4483239,0,24,0,13
576,SCAN+rVV10,Li16Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_494,DeLi4Li,0.1,1.2,2,38,16,13,3,8,-2295.6416,-31.88391111,686.3513137,0,16,0,13
577,SCAN+rVV10,Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_494,FullDeLi,0.1,1.2,2,38,0,13,3,24,-2213.1095,-39.5198125,647.6157777,0,0,0,13
578,SCAN+rVV10,Li24Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_494,Pristine,0.1,1.2,2,38,24,13,3,0,-2332.4123,-29.15515375,703.2017492,0,24,0,13
579,SCAN+rVV10,Li16Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_495,DeLi4Li,0.1,1.2,2,38,16,13,3,8,-2295.1511,-31.87709861,676.399415,0,16,0,13
580,SCAN+rVV10,Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_495,FullDeLi,0.1,1.2,2,38,0,13,3,24,-2211.9659,-39.49939107,662.4598125,0,0,2,11
581,SCAN+rVV10,Li24Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_495,Pristine,0.1,1.2,2,38,24,13,3,0,-2332.7157,-29.15894625,702.4144229,0,24,0,13
582,SCAN+rVV10,Li16Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_496,DeLi4Li,0.1,1.2,2,38,16,13,3,8,-2295.605,-31.88340278,687.6956259,0,16,0,13
583,SCAN+rVV10,Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_496,FullDeLi,0.1,1.2,2,38,0,13,3,24,-2210.3846,-39.47115357,680.8762319,0,0,2,11
584,SCAN+rVV10,Li24Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_496,Pristine,0.1,1.2,2,38,24,13,3,0,-2332.1931,-29.15241375,708.6263866,0,24,0,13
585,SCAN+rVV10,Li16Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_497,DeLi4Li,0.1,1.2,2,38,16,13,3,8,-2295.2247,-31.87812083,678.8781845,1,15,0,13
586,SCAN+rVV10,Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_497,FullDeLi,0.1,1.2,2,38,0,13,3,24,-2210.0477,-39.4651375,658.7206814,0,0,0,13
587,SCAN+rVV10,Li24Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_497,Pristine,0.1,1.2,2,38,24,13,3,0,-2332.0601,-29.15075125,708.1077414,0,24,0,13
588,SCAN+rVV10,Li16Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_498,DeLi4Li,0.1,1.2,2,38,16,13,3,8,-2296.6942,-31.89853056,688.9371936,1,15,0,13
589,SCAN+rVV10,Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_498,FullDeLi,0.1,1.2,2,38,0,13,3,24,-2210.6599,-39.47606964,671.0965222,0,0,0,13
590,SCAN+rVV10,Li24Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_498,Pristine,0.1,1.2,2,38,24,13,3,0,-2332.8711,-29.16088875,708.4570018,0,24,0,13
591,SCAN+rVV10,Li16Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_499,DeLi4Li,0.1,1.2,2,38,16,13,3,8,-2296.4979,-31.89580417,685.2373681,1,15,0,13
592,SCAN+rVV10,Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_499,FullDeLi,0.1,1.2,2,38,0,13,3,24,-2210.8888,-39.48015714,671.3050743,0,0,1,12
593,SCAN+rVV10,Li24Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_499,Pristine,0.1,1.2,2,38,24,13,3,0,-2332.3212,-29.154015,703.9598245,0,24,0,13
594,SCAN+rVV10,Li16Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_500,DeLi4Li,0.1,1.2,2,38,16,13,3,8,-2295.2589,-31.87859583,697.5911636,0,16,0,13
595,SCAN+rVV10,Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_500,FullDeLi,0.1,1.2,2,38,0,13,3,24,-2210.3911,-39.47126964,659.8392839,0,0,0,13
596,SCAN+rVV10,Li24Nb3V13(O19F)2,LMOF_mF0.05_xM3_0.325_1273.0K_500,Pristine,0.1,1.2,2,38,24,13,3,0,-2331.7523,-29.14690375,710.7473392,0,24,0,13
597,SCAN+rVV10,Li14NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_491,DeLi4Li,0.1,1.1,2,38,14,17,1,8,-2751.8096,-38.21957778,658.0748906,0,14,0,17
598,SCAN+rVV10,NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_491,FullDeLi,0.1,1.1,2,38,0,17,1,22,-2679.2589,-46.19411897,634.6023684,0,0,0,17
599,SCAN+rVV10,Li22NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_491,Pristine,0.1,1.1,2,38,22,17,1,0,-2786.7789,-34.83473625,693.372219,0,22,0,17
600,SCAN+rVV10,Li14NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_492,DeLi4Li,0.1,1.1,2,38,14,17,1,8,-2752.0164,-38.22245,664.432128,0,14,0,17
601,SCAN+rVV10,NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_492,FullDeLi,0.1,1.1,2,38,0,17,1,22,-2679.1318,-46.19192759,629.9659617,0,0,0,17
602,SCAN+rVV10,Li22NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_492,Pristine,0.1,1.1,2,38,22,17,1,0,-2786.7635,-34.83454375,700.5117348,0,22,0,17
603,SCAN+rVV10,Li14NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_493,DeLi4Li,0.1,1.1,2,38,14,17,1,8,-2751.8891,-38.22068194,663.6015412,0,14,0,17
604,SCAN+rVV10,NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_493,FullDeLi,0.1,1.1,2,38,0,17,1,22,-2679.2504,-46.19397241,646.082188,0,0,1,16
605,SCAN+rVV10,Li22NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_493,Pristine,0.1,1.1,2,38,22,17,1,0,-2786.698,-34.833725,701.4466485,0,22,0,17
606,SCAN+rVV10,Li14NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_494,DeLi4Li,0.1,1.1,2,38,14,17,1,8,-2751.5431,-38.21587639,659.8554734,0,14,0,17
607,SCAN+rVV10,NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_494,FullDeLi,0.1,1.1,2,38,0,17,1,22,-2678.946,-46.18872414,678.5475539,0,0,2,15
608,SCAN+rVV10,Li22NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_494,Pristine,0.1,1.1,2,38,22,17,1,0,-2786.5174,-34.8314675,698.2188653,0,22,0,17
609,SCAN+rVV10,Li14NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_495,DeLi4Li,0.1,1.1,2,38,14,17,1,8,-2751.0207,-38.20862083,652.1700788,0,14,0,17
610,SCAN+rVV10,NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_495,FullDeLi,0.1,1.1,2,38,0,17,1,22,-2679.3835,-46.19626724,660.8752612,0,0,0,17
611,SCAN+rVV10,Li22NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_495,Pristine,0.1,1.1,2,38,22,17,1,0,-2787.2032,-34.84004,695.4204249,0,22,0,17
612,SCAN+rVV10,Li14NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_496,DeLi4Li,0.1,1.1,2,38,14,17,1,8,-2750.9137,-38.20713472,668.6861373,0,14,0,17
613,SCAN+rVV10,NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_496,FullDeLi,0.1,1.1,2,38,0,17,1,22,-2680.522,-46.21589655,651.340655,0,0,1,16
614,SCAN+rVV10,Li22NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_496,Pristine,0.1,1.1,2,38,22,17,1,0,-2786.8366,-34.8354575,696.3304238,0,22,0,17
615,SCAN+rVV10,Li14NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_497,DeLi4Li,0.1,1.1,2,38,14,17,1,8,-2751.8721,-38.22044583,659.6309663,0,14,0,17
616,SCAN+rVV10,NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_497,FullDeLi,0.1,1.1,2,38,0,17,1,22,-2679.3559,-46.19579138,642.4513466,0,0,0,17
617,SCAN+rVV10,Li22NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_497,Pristine,0.1,1.1,2,38,22,17,1,0,-2786.9194,-34.8364925,700.0343787,0,22,0,17
618,SCAN+rVV10,Li14NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_498,DeLi4Li,0.1,1.1,2,38,14,17,1,8,-2751.8008,-38.21945556,663.632704,0,14,0,17
619,SCAN+rVV10,NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_498,FullDeLi,0.1,1.1,2,38,0,17,1,22,-2678.7456,-46.18526897,661.2866703,0,0,1,16
620,SCAN+rVV10,Li22NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_498,Pristine,0.1,1.1,2,38,22,17,1,0,-2787.2958,-34.8411975,700.7611685,0,22,0,17
621,SCAN+rVV10,Li14NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_499,DeLi4Li,0.1,1.1,2,38,14,17,1,8,-2752.0995,-38.22360417,662.5550602,0,14,0,17
622,SCAN+rVV10,NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_499,FullDeLi,0.1,1.1,2,38,0,17,1,22,-2679.1828,-46.1928069,655.6570432,0,0,1,16
623,SCAN+rVV10,Li22NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_499,Pristine,0.1,1.1,2,38,22,17,1,0,-2787.4115,-34.84264375,688.3767046,0,22,0,17
624,SCAN+rVV10,Li14NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_500,DeLi4Li,0.1,1.1,2,38,14,17,1,8,-2752.1151,-38.22382083,657.7602147,0,14,0,17
625,SCAN+rVV10,NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_500,FullDeLi,0.1,1.1,2,38,0,17,1,22,-2679.0271,-46.19012241,648.1467856,0,0,1,16
626,SCAN+rVV10,Li22NbV17(O19F)2,LMOF_mF0.05_xM3_0.425_1273.0K_500,Pristine,0.1,1.1,2,38,22,17,1,0,-2785.9524,-34.824405,698.3949247,0,22,0,17
627,SCAN+rVV10,Li20Nb5V7(O17F3)2,LMOF_mF0.15_xM3_0.175_1873.0K_491,DeLi4Li,0.3,1.4,6,34,20,7,5,8,-1627.1809,-22.59973472,702.6130493,0,20,0,7
628,SCAN+rVV10,Li20Nb5V7(O17F3)2,LMOF_mF0.15_xM3_0.175_1873.0K_492,DeLi4Li,0.3,1.4,6,34,20,7,5,8,-1628.1989,-22.61387361,707.5014379,0,20,0,7
629,SCAN+rVV10,Li20Nb5V7(O17F3)2,LMOF_mF0.15_xM3_0.175_1873.0K_493,DeLi4Li,0.3,1.4,6,34,20,7,5,8,-1626.6724,-22.59267222,710.1139461,0,20,0,7
630,SCAN+rVV10,Li20Nb5V7(O17F3)2,LMOF_mF0.15_xM3_0.175_1873.0K_494,DeLi4Li,0.3,1.4,6,34,20,7,5,8,-1624.3992,-22.5611,714.7913595,0,20,0,7
631,SCAN+rVV10,Li20Nb5V7(O17F3)2,LMOF_mF0.15_xM3_0.175_1873.0K_495,DeLi4Li,0.3,1.4,6,34,20,7,5,8,-1626.6363,-22.59217083,695.8167592,0,20,0,7
632,SCAN+rVV10,Li20Nb5V7(O17F3)2,LMOF_mF0.15_xM3_0.175_1873.0K_496,DeLi4Li,0.3,1.4,6,34,20,7,5,8,-1627.4969,-22.60412361,702.4657632,0,20,0,7
633,SCAN+rVV10,Li20Nb5V7(O17F3)2,LMOF_mF0.15_xM3_0.175_1873.0K_497,DeLi4Li,0.3,1.4,6,34,20,7,5,8,-1625.9903,-22.58319861,706.7357993,0,20,0,7
634,SCAN+rVV10,Li20Nb5V7(O17F3)2,LMOF_mF0.15_xM3_0.175_1873.0K_498,DeLi4Li,0.3,1.4,6,34,20,7,5,8,-1625.2442,-22.57283611,714.446603,1,19,0,7
635,SCAN+rVV10,Li20Nb5V7(O17F3)2,LMOF_mF0.15_xM3_0.175_1873.0K_499,DeLi4Li,0.3,1.4,6,34,20,7,5,8,-1626.5018,-22.59030278,719.3017512,3,17,0,7
636,SCAN+rVV10,Li20Nb5V7(O17F3)2,LMOF_mF0.15_xM3_0.175_1873.0K_500,DeLi4Li,0.3,1.4,6,34,20,7,5,8,-1627.4917,-22.60405139,692.027673,0,20,0,7
637,SCAN+rVV10,Li18Nb3V11(O17F3)2,LMOF_mF0.15_xM3_0.275_1873.0K_491,DeLi4Li,0.3,1.3,6,34,18,11,3,8,-2082.4783,-28.92330972,697.0447648,1,17,0,11
638,SCAN+rVV10,Li18Nb3V11(O17F3)2,LMOF_mF0.15_xM3_0.275_1873.0K_492,DeLi4Li,0.3,1.3,6,34,18,11,3,8,-2082.257,-28.92023611,698.9281247,0,18,0,11
639,SCAN+rVV10,Li18Nb3V11(O17F3)2,LMOF_mF0.15_xM3_0.275_1873.0K_493,DeLi4Li,0.3,1.3,6,34,18,11,3,8,-2082.4777,-28.92330139,690.9717798,0,18,0,11
640,SCAN+rVV10,Li18Nb3V11(O17F3)2,LMOF_mF0.15_xM3_0.275_1873.0K_494,DeLi4Li,0.3,1.3,6,34,18,11,3,8,-2083.1449,-28.93256806,687.6916718,0,18,0,11
641,SCAN+rVV10,Li18Nb3V11(O17F3)2,LMOF_mF0.15_xM3_0.275_1873.0K_495,DeLi4Li,0.3,1.3,6,34,18,11,3,8,-2082.8363,-28.92828194,667.2329498,0,18,0,11
642,SCAN+rVV10,Li18Nb3V11(O17F3)2,LMOF_mF0.15_xM3_0.275_1873.0K_496,DeLi4Li,0.3,1.3,6,34,18,11,3,8,-2082.9089,-28.92929028,679.4170564,0,18,0,11
643,SCAN+rVV10,Li18Nb3V11(O17F3)2,LMOF_mF0.15_xM3_0.275_1873.0K_497,DeLi4Li,0.3,1.3,6,34,18,11,3,8,-2080.8133,-28.90018472,678.1556539,1,17,0,11
644,SCAN+rVV10,Li18Nb3V11(O17F3)2,LMOF_mF0.15_xM3_0.275_1873.0K_498,DeLi4Li,0.3,1.3,6,34,18,11,3,8,-2083.1854,-28.93313056,679.0700275,0,18,0,11
645,SCAN+rVV10,Li18Nb3V11(O17F3)2,LMOF_mF0.15_xM3_0.275_1873.0K_499,DeLi4Li,0.3,1.3,6,34,18,11,3,8,-2082.0253,-28.91701806,679.136412,0,18,0,11
646,SCAN+rVV10,Li18Nb3V11(O17F3)2,LMOF_mF0.15_xM3_0.275_1873.0K_500,DeLi4Li,0.3,1.3,6,34,18,11,3,8,-2083.1616,-28.9328,685.542775,0,18,0,11
647,SCAN+rVV10,Li16NbV15(O17F3)2,LMOF_mF0.15_xM3_0.375_1873.0K_491,DeLi4Li,0.3,1.2,6,34,16,15,1,8,-2539.2728,-35.26767778,663.8280146,0,16,0,15
648,SCAN+rVV10,Li16NbV15(O17F3)2,LMOF_mF0.15_xM3_0.375_1873.0K_492,DeLi4Li,0.3,1.2,6,34,16,15,1,8,-2538.4349,-35.25604028,652.4972545,0,16,0,15
649,SCAN+rVV10,Li16NbV15(O17F3)2,LMOF_mF0.15_xM3_0.375_1873.0K_493,DeLi4Li,0.3,1.2,6,34,16,15,1,8,-2538.6073,-35.25843472,660.7805765,0,16,0,15
650,SCAN+rVV10,Li16NbV15(O17F3)2,LMOF_mF0.15_xM3_0.375_1873.0K_494,DeLi4Li,0.3,1.2,6,34,16,15,1,8,-2538.8159,-35.26133194,661.2661484,0,16,0,15
651,SCAN+rVV10,Li16NbV15(O17F3)2,LMOF_mF0.15_xM3_0.375_1873.0K_495,DeLi4Li,0.3,1.2,6,34,16,15,1,8,-2537.8232,-35.24754444,678.3256169,0,16,0,15
652,SCAN+rVV10,Li16NbV15(O17F3)2,LMOF_mF0.15_xM3_0.375_1873.0K_496,DeLi4Li,0.3,1.2,6,34,16,15,1,8,-2538.3858,-35.25535833,661.4102163,0,16,0,15
653,SCAN+rVV10,Li16NbV15(O17F3)2,LMOF_mF0.15_xM3_0.375_1873.0K_497,DeLi4Li,0.3,1.2,6,34,16,15,1,8,-2538.93,-35.26291667,660.8842473,0,16,0,15
654,SCAN+rVV10,Li16NbV15(O17F3)2,LMOF_mF0.15_xM3_0.375_1873.0K_498,DeLi4Li,0.3,1.2,6,34,16,15,1,8,-2538.8156,-35.26132778,671.0579403,0,16,0,15
655,SCAN+rVV10,Li16NbV15(O17F3)2,LMOF_mF0.15_xM3_0.375_1873.0K_499,DeLi4Li,0.3,1.2,6,34,16,15,1,8,-2537.7035,-35.24588194,662.049477,0,16,0,15
656,SCAN+rVV10,Li16NbV15(O17F3)2,LMOF_mF0.15_xM3_0.375_1873.0K_500,DeLi4Li,0.3,1.2,6,34,16,15,1,8,-2537.7086,-35.24595278,659.7474167,0,16,0,15